track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_k5,cluster_label,cluster_k2,cluster_dbscan
57jgqH9etSfTvIJ7qYN1o5,到此為止,Shiga Lin,到此為止,cantopop,54,261571,0.566,0.292,-11.589,0.0312,0.621,4.05e-06,0.152,0.396,135.818,1,Acoustic / Slow,1,0
2hUvo9TxVWCbszNphTtNlJ,Aşkın Gözü,Malt,Kendi Adını Taşıyan İlk Albüm,metal,39,237865,0.635,0.761,-3.992,0.0351,0.000538,0.000659,0.307,0.538,139.972,0,High-Energy / Fast / Live,0,0
2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP;Emily Warren,Truce - EP,indie-pop,67,237706,0.683,0.708,-6.244,0.0305,0.0398,0.155,0.686,0.355,92.991,2,High-Energy / Instrumental / Melancholic / Fast,0,0
3hNyVKzZ1c26umuL3K5WEX,Enquanto Houver Sol,Titãs,As Grandes Décadas Da Música Popular Brasileira,hard-rock,47,183093,0.665,0.596,-3.896,0.0267,0.149,4.84e-05,0.327,0.207,115.265,0,High-Energy / Fast / Live,0,0
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Alok;Ella Eyre;Kenny Dope;Never Dull,Deep Down (feat. Never Dull),electro,84,165752,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,Tove Lo;The Chainsmokers,Habits (Stay High) [The Chainsmokers Radio Edit],swedish,55,264920,0.678,0.825,-5.923,0.0367,0.00422,0.00235,0.131,0.0388,128.018,0,High-Energy / Fast / Live,0,0
6U2EJay8ci8qyT29GixCUm,Jeszcze więcej,Lili,Jeszcze więcej,disco,28,197000,0.745,0.938,-1.892,0.0972,0.0163,1.17e-06,0.564,0.947,137.972,0,High-Energy / Fast / Live,0,-1
07kDtwDS2Tg1P9Vyp9YNRS,Soul Of The Beat,Retrospect,Soul Of The Beat,hardstyle,19,192189,0.493,0.928,-3.883,0.0501,0.000311,0.000351,0.285,0.284,150.044,0,High-Energy / Fast / Live,0,0
5R5OPt5ndBtQNWLr3Rj7AI,Play Date X Main Tera,Pranish VP,Play Date X Main Tera,indian,58,223451,0.731,0.481,-9.485,0.0335,0.833,0.000317,0.138,0.447,117.881,1,Acoustic / Slow,1,0
0mh4VutnDyBn1sqcp05MZD,Mat Aazma Re,Pritam;KK,Murder 3 (Original Motion Picture Soundtrack),indian,59,251480,0.467,0.859,-2.946,0.0409,0.661,0.0,0.0522,0.673,89.842,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4ebcE2SmkG7nplvzFAWRu7,What I Like About You,The Romantics,The Romantics,power-pop,69,175266,0.514,0.942,-8.433,0.0502,0.282,6.6e-05,0.17,0.912,159.847,0,High-Energy / Fast / Live,0,0
04ize5IEH2inSkQkqFGLd8,Idiot - Version 2011,Michelle;Matthias Reim,Best Of Karneval,party,0,188026,0.732,0.826,-4.936,0.0353,0.173,0.0,0.352,0.772,129.993,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2sVSu1ZanAAlmmxtOBrfk8,Roto y Mal Parado,Patricio Rey y sus Redonditos de Ricota,Gulp!,punk,40,275760,0.46,0.711,-10.485,0.0352,0.009,0.00679,0.0825,0.845,119.9,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1aWAVNXQgQWYikcXKRAhPM,Sin Tu Amor Nada Existe,Rata Blanca,Entre el Cielo y el Infierno,heavy-metal,32,354200,0.534,0.648,-12.992,0.028,0.000927,0.0313,0.165,0.428,96.077,1,Acoustic / Slow,1,0
4XZWC34QJeJs7xvgt6I5kN,Hands Up,City Wolf,City Wolf,blues,53,201438,0.513,0.879,-3.335,0.0681,0.0464,0.0,0.283,0.534,159.895,0,High-Energy / Fast / Live,0,0
5ZSnUYUX2cuOpsSbVo3Wot,Yo No Se,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,afrobeat,20,132284,0.56,0.822,-9.234,0.032,0.256,0.712,0.561,0.962,131.774,2,High-Energy / Instrumental / Melancholic / Fast,0,0
0yEnoJIdNnd9Ps2C7agy6C,A Gente Voltou,Clarice Falcão,Monomania,mpb,38,130037,0.521,0.461,-10.949,0.0768,0.676,0.0017,0.0605,0.705,180.341,1,Acoustic / Slow,1,0
55WnfKeMkvnxNL3sUBa1kj,Truth of Life,Angband,Visions of the Seeker,iranian,0,330906,0.427,0.941,-5.744,0.134,0.000121,0.00535,0.282,0.35,151.999,0,High-Energy / Fast / Live,0,0
13vgkc4kKqZi14NzDInzId,Barbatana,BaianaSystem,OXEAXEEXU,afrobeat,24,142226,0.558,0.778,-6.747,0.0304,0.000658,0.663,0.134,0.385,131.049,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
2mb4QtEcpgOsc4pSG4ScyD,Cidadão,Zé Ramalho,Frevoador (Versão com Faixas Bônus),mpb,43,230733,0.488,0.762,-9.237,0.11,0.193,0.0,0.202,0.707,113.881,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
50Emj7dvfU5NTCQsS7ECJ7,"Ek Tukda Dhoop (From ""Thappad"")",Raghav Chaitanya;Anurag Saikia,"Ek Tukda Dhoop (From ""Thappad"")",songwriter,49,325822,0.522,0.421,-7.976,0.0275,0.73,8.16e-05,0.19,0.203,107.926,1,Acoustic / Slow,1,0
5xoM4IhhyAgn0gdQ5BMW4Q,Lost in the Moment,Alphaxone,Dystopian Gate,iranian,9,311161,0.106,0.256,-21.548,0.0393,0.865,0.854,0.117,0.0341,91.708,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
2KCyx1wmIdWUwJPM7LItHS,Belongs to You - EDM Remix,Sarah Téibo;Sigag Lauren;Paola Carla,Belongs to You (EDM Remix),afrobeat,26,187500,0.746,0.828,-6.568,0.0409,0.113,0.0028,0.0635,0.31,104.974,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0Jb3Kq7oDqRznHPIcrQpiX,Fibonacci,Nora En Pure,Fibonacci,deep-house,51,188483,0.685,0.781,-6.786,0.0326,0.0878,0.824,0.319,0.065,122.015,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
4AAcxOYMztCUH7dtNv4JFo,Mess Like Me,Foxblood,Grief & Mercy Sleep,hardcore,52,223636,0.456,0.832,-5.411,0.0427,0.000125,0.0,0.397,0.365,132.055,0,High-Energy / Fast / Live,0,0
2JoDZo4K5HvZdu7PO8amI9,Olhares Imprecisos,Matheus Marcolino,Eu Sou de Lua (Vol. 2) (Ao Vivo),sertanejo,51,191480,0.624,0.826,-4.312,0.0394,0.333,0.0,0.328,0.541,112.896,0,High-Energy / Fast / Live,0,0
4MV4yg3fOwN1dwSH8WmT9P,Dementia Access,Napalm Death,Utopia Banished,grindcore,16,147760,0.261,0.939,-10.52,0.0647,9.78e-06,0.0764,0.0325,0.126,99.479,2,High-Energy / Instrumental / Melancholic / Fast,0,3
4o7qQwLjPPwXNNSTax6yWr,Lunes Por La Madrugada,Los Abuelos De La Nada,Rock x siempre,punk-rock,0,194693,0.613,0.655,-9.229,0.0288,0.0206,1.16e-06,0.224,0.557,138.854,0,High-Energy / Fast / Live,0,0
5ea9yZi9Dv6MuJa8V2kpUq,What I Might Do,Ben Pearce,What I Might Do (Radio Edit),deep-house,54,195737,0.839,0.644,-8.39,0.0731,0.0502,0.836,0.104,0.385,122.04,2,High-Energy / Instrumental / Melancholic / Fast,0,2
1etsCcW7jI1OrYUNfnHKWI,If I Can't Have You,Mini Pop Kids,Mini Pop Kids 17,kids,8,188426,0.833,0.521,-9.133,0.247,0.685,0.0,0.197,0.814,123.965,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0PbqwOxRshUkoGOKFcO6z2,Lust for a Vampyr - Single Edit,I Monster,Lust for a Vampyr Part 1,trip-hop,19,229186,0.607,0.514,-11.432,0.0276,0.00417,0.00606,0.138,0.366,95.729,1,Acoustic / Slow,1,0
0RPOy0HWyY3bLm40pm3T8s,"Mozart: Piano Concerto No. 20 in D Minor, K. 466: III. Allegro assai",Wolfgang Amadeus Mozart;Daniel Barenboim;Berliner Philharmoniker,Mozart: Piano Concertos Nos. 20 & 22,classical,24,417666,0.356,0.159,-20.231,0.0379,0.984,0.943,0.151,0.229,71.779,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
5Ei6mYy1CBSIF8otlFft74,We Stay Together (Part One),Andy Stott,We Stay Together,club,18,396093,0.711,0.293,-17.61,0.0912,0.287,0.888,0.092,0.0798,95.066,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
1xTfn13kPvoWXgpKj6HBK5,I Have Confidence,Julie Andrews,The Sound Of Music (Original Soundtrack Recording),show-tunes,47,208933,0.439,0.234,-13.872,0.0864,0.821,0.0,0.318,0.411,75.45,1,Acoustic / Slow,1,5
4ZL2de4OCUi4GwkTjT7feB,Love of My Heart,Omar Akram,Daytime Dreamer,new-age,44,219293,0.593,0.339,-10.795,0.0341,0.914,0.311,0.112,0.206,125.936,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
4dvqXFGAhxAdNSU5PTQT6l,La fanciulla del West: Ch'ella mi creda,Giacomo Puccini;Thomas Harper;Slovak Radio Symphony Orchestra;Michael Halasz,Puccini: The Best of Puccini,opera,20,121000,0.223,0.192,-18.196,0.0482,0.978,0.000239,0.0955,0.0611,74.543,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
4uu7gKd1PffC7QEMcMk0Ro,One Take,Lil Tjay,True 2 Myself,r-n-b,68,168653,0.76,0.615,-9.36,0.33,0.072,0.0,0.0571,0.351,148.014,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
42z4vb1D1vq1PlVSnozbll,Friend in Need - Serial Killaz Remix,Top Cat;Serial Killaz,Return of the Champion Deejay,drum-and-bass,26,293485,0.724,0.955,0.11,0.232,0.0133,5.33e-05,0.114,0.539,174.99,0,High-Energy / Fast / Live,0,-1
7GYLsGlCPqSkLBNDC5mVyl,Magic,Thomas Gold;Jillian Edwards,Magic,progressive-house,48,170502,0.629,0.882,-5.231,0.0449,0.0502,0.000584,0.0971,0.436,105.004,0,High-Energy / Fast / Live,0,0
3abc3lAhRSKnWiMIrMjNMb,Faint Dazzlings,Ametsub,The Nothings of The North,idm,8,360066,0.766,0.564,-13.277,0.101,0.598,0.889,0.134,0.381,96.994,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
3xpe0plBYNA7uJtIEiQh6L,Mud,R.M.F.C.,"Hive, Vol. 2",garage,25,108360,0.589,0.895,-6.912,0.0346,0.315,0.52,0.697,0.942,105.162,2,High-Energy / Instrumental / Melancholic / Fast,0,0
58coPmLAownbBWtRpFtOhO,Israyelin Naadhanayi,K. G. Markose,Jesus,malay,27,363467,0.662,0.603,-10.798,0.032,0.13,9.99e-06,0.198,0.798,117.638,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5h8f9DCgVEUqgfLuXwPIHO,Greatest,Onur Ormen;Tommygunnz,Greatest,turkish,39,160500,0.699,0.748,-8.538,0.184,0.0103,1.23e-05,0.0572,0.61,159.975,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
7fFwjuBFDt8HoVgKdcOoA7,Let's Go Home Together,Ella Henderson;Tom Grennan,Hit After Hit,house,0,208692,0.661,0.486,-4.438,0.0431,0.454,0.0,0.0994,0.309,78.31,1,Acoustic / Slow,1,0
3DWH2ElS137GfWMzGcXVp2,Walk Me Home - Blanke Remix,Said The Sky;ILLENIUM;Blanke;Chelsea Cutler,Walk Me Home (Blanke Remix),dubstep,45,303882,0.474,0.803,-3.183,0.0808,0.0918,0.0,0.244,0.24,170.004,0,High-Energy / Fast / Live,0,0
2bkrZWJ7JRXPOal7pWiyDO,你敢不敢,LaLa Hsu,理想人生,mandopop,56,235760,0.509,0.602,-6.307,0.0264,0.351,0.0,0.0613,0.187,91.997,1,Acoustic / Slow,1,0
24zGMcWOW1NQshXITcaXLi,Maracatu Atômico,Nicola Conte;Stefania Dipierro,Natural,trip-hop,19,210786,0.689,0.784,-8.217,0.0401,0.597,0.0192,0.198,0.408,105.011,1,Acoustic / Slow,1,0
2gnuuur7kZhXeQGepsGsZU,Pinjra,Yasser Desai;Abhishek Kapur;Charlie Chauhan,Pinjra,pop-film,40,137717,0.574,0.465,-6.881,0.0352,0.311,0.0,0.0847,0.504,85.02,1,Acoustic / Slow,1,0
67g2soW815bCnT0Bu5WAs4,10 Minutos Longe de Você - Ao Vivo,Victor & Leo;Henrique & Juliano,Irmãos - Ao Vivo,sertanejo,46,229413,0.568,0.785,-8.47,0.0491,0.0963,0.0,0.907,0.349,133.939,0,High-Energy / Fast / Live,0,0
3cqeFHqx2y05J7skmbc743,Remember,When Chai Met Toast,When We Feel Young,folk,35,251709,0.482,0.357,-12.748,0.0278,0.924,0.186,0.12,0.223,82.003,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
7vIew2ZVzo2XVNXHxLHWkV,Dromen,Bedtijd,Dromen,sleep,60,106254,0.137,0.00779,-33.622,0.0631,0.994,0.995,0.112,0.0227,141.805,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
4Hhk9MBrGgQVRFGhUuyvHj,BACK TO LIFE - TC/TC,twocolors;Kairos Grove,Night Drive Autumn/Winter 2022/23,house,0,180000,0.589,0.838,-5.945,0.0417,0.00587,0.228,0.379,0.322,126.113,2,High-Energy / Instrumental / Melancholic / Fast,0,0
41idbhuTXkbe1fAa2rIEXx,Legacy,Hilight Tribe,Legacy,trance,34,202000,0.755,0.931,-6.406,0.041,0.000264,0.9,0.15,0.416,147.004,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
2tPzQueGEjxjmBvJrYe02u,Lonely (with Chandler Leighton),ILLENIUM;Chandler Leighton,ASCEND,dubstep,53,270967,0.451,0.402,-4.63,0.0286,0.597,3.77e-06,0.294,0.129,92.93,1,Acoustic / Slow,1,0
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",pop,67,188606,0.805,0.919,-1.294,0.0938,0.101,0.00343,0.0598,0.494,94.993,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
06C6QABI5ChBAsw95J9oTo,Mohobbat Zindabad,Ankur Tewari;The Ghalat Family;Karsh Kale,Side A,indie,47,209733,0.781,0.602,-4.881,0.0523,0.225,4.17e-05,0.124,0.554,129.011,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5BSa8MzfxhgmQe3pU4hYhI,Father In Heaven,Bestial Mockery,Gospel Of The Insane,black-metal,19,164906,0.178,0.973,-7.233,0.128,5.67e-05,0.000328,0.145,0.137,191.817,0,High-Energy / Fast / Live,0,0
39lOHITmszIVH9WF4Jpbum,Bloom,Prateek Kuhad,The Way That Lovers Do,folk,43,219573,0.606,0.488,-7.339,0.0255,0.597,0.0982,0.184,0.468,81.019,1,Acoustic / Slow,1,0
5lAOltJO0aw2FUP5Use4cD,Baby I'm Jealous,Mr Eazi;emPawa Africa;King Promise,One Day You Will Understand,dancehall,51,150000,0.667,0.442,-7.069,0.291,0.148,0.0,0.102,0.526,107.092,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5612zrK8d3HhPCobx2Kuci,bad day,sammy rash,bad day,sad,51,124830,0.775,0.303,-8.131,0.401,0.696,0.0,0.0992,0.879,181.997,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6dIneNWcDmYaszGt71xgBR,Main Heroine Hoon,Salim–Sulaiman;Aditi Singh Sharma,Heroine (Original Motion Picture Soundtrack),folk,35,212040,0.374,0.892,-2.803,0.0946,0.0311,0.000262,0.0793,0.553,127.838,0,High-Energy / Fast / Live,0,0
5oxZ8dVWzEAGagfzn54EL4,Tafalla,Guachupé,El Club del Amigo,ska,34,219040,0.491,0.746,-3.455,0.0352,0.32,0.0,0.13,0.67,183.852,0,High-Energy / Fast / Live,0,0
0b5L58Bor5ic69eJQVUcsb,Traicionera,Sebastian Yatra,Reggeaton Imperdible,reggae,4,230280,0.779,0.675,-4.976,0.0485,0.138,0.0,0.105,0.63,91.006,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5EEibh3M75ZD0SeaJ2tcoB,Fé,Kemuel,Fé,groove,25,220386,0.457,0.629,-5.451,0.131,0.181,0.0,0.0417,0.428,180.24,0,High-Energy / Fast / Live,0,0
6AinKYxrQuioECwavX1XQn,We Go Out,Alesso;Sick Individuals,We Go Out,edm,63,170010,0.411,0.929,-2.393,0.0558,0.00045,0.848,0.347,0.312,126.017,2,High-Energy / Instrumental / Melancholic / Fast,0,0
2QSOI7ful79gOzpNlwyVeh,Bandhu Chol,Anupam Roy,Open Tee Bioscope (Original Motion Picture Soundtrack),singer-songwriter,40,452597,0.573,0.479,-11.061,0.0377,0.675,5.74e-05,0.101,0.336,75.028,1,Acoustic / Slow,1,0
1lTfD2M6UpJRWi3YLb8qb5,SAKURA,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,j-pop,52,353800,0.463,0.514,-5.031,0.0301,0.141,0.0,0.37,0.41,149.951,0,High-Energy / Fast / Live,0,0
4JP7aoMfIxtTubjEHEAaGg,戲劇人生,Johnny Ip,笑傲人生,cantopop,27,240426,0.562,0.381,-17.097,0.0478,0.514,6.27e-06,0.11,0.363,77.95,1,Acoustic / Slow,1,0
5XtmALamdBZ1W7Dd1tIEoy,I Took A Pill In Ibiza - Seeb Remix,Mike Posner;Seeb,Workout Hits 2023,edm,1,202440,0.671,0.806,-5.198,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,0,High-Energy / Fast / Live,0,0
1cAHzi5BEJv94qAKdWM51X,Jingle Bell Rock,Cooltime Kids,Oh Santa! Kids Christmas Songs,kids,0,130240,0.87,0.572,-4.671,0.0388,0.687,0.0,0.091,0.697,122.923,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3LBLmC8gqvt1l43kdpx43w,Enemies,The Score,Metamorph,alt-rock,60,161592,0.555,0.832,-5.96,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,0,High-Energy / Fast / Live,0,0
3J94hQqXFN1gy56b3n9UCD,Fragments of Hope,Mokhov,Halcyon Days,idm,8,265631,0.695,0.603,-7.741,0.0486,0.171,0.28,0.13,0.629,102.966,2,High-Energy / Instrumental / Melancholic / Fast,0,0
3b2U69jqkHaawGV9e5es4i,Mooteh,Mathan;Naven;Sheezay,Intha Vechiko,malay,24,291451,0.869,0.764,-9.12,0.0793,0.0551,0.000161,0.452,0.529,112.218,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3fWTLdBXJ7MJovJ44WPp42,Escape That,4hero,Two Pages,trip-hop,20,323506,0.657,0.698,-11.682,0.0509,0.171,0.0132,0.0935,0.608,159.894,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
12KqDRZ0KkpLPwxd54Zz4F,Fa La La,Justin Bieber;Boyz II Men,All I want For Christmas Is Music,pop,1,185560,0.658,0.679,-8.606,0.0361,0.0207,3.15e-06,0.198,0.42,94.489,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2rAceFuljZvAbQpjMycIma,I Know a Girl,Bebe Neuwirth,Chicago The Musical (New Broadway Cast Recording (1997)),show-tunes,26,124266,0.675,0.209,-15.915,0.143,0.837,0.0,0.156,0.695,131.721,1,Acoustic / Slow,1,0
6ATlLN9OAiHqiwOPKuD7DT,還是會寂寞,Cheer Chen,還是會寂寞,mandopop,44,272293,0.629,0.528,-7.698,0.0347,0.8,0.000656,0.122,0.483,149.909,1,Acoustic / Slow,1,0
4Y2bR875LdPq9JILrY2FSw,Zombie (Acoustic),Bad Wolves,Zombie EP,metal,55,259253,0.499,0.494,-6.069,0.0264,0.0646,0.0,0.182,0.129,77.011,1,Acoustic / Slow,1,0
3DpedytYku64Hjf51064vO,Tere Bin,Atif Aslam,Bas Ek Pal (Original Motion Picture Soundtrack),pop-film,58,275986,0.296,0.796,-4.846,0.0743,0.455,8.61e-06,0.0869,0.425,87.846,1,Acoustic / Slow,0,0
3tCwjWLicbjsMCvXhN0WOE,Rude,MAGIC!,Rude,reggae,66,224773,0.743,0.807,-3.78,0.0364,0.0435,0.0,0.309,0.899,144.062,0,High-Energy / Fast / Live,0,0
1wjpQiPQO8a1GDjhAD0gCo,Constance,Spiritbox,Eternal Blue,metalcore,14,270546,0.352,0.701,-6.955,0.0436,0.00182,0.0666,0.154,0.147,112.264,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
4Ix1tLTlUuKpRFivN7CS8Q,Meant To Be,Arc North;Krista Marina,Meant To Be,edm,54,208352,0.371,0.594,-5.908,0.041,0.0874,2.83e-05,0.238,0.234,104.215,1,Acoustic / Slow,0,-1
6015DaBwB49tXWlmNPo64w,Valentine's Day,Linkin Park,Minutes to Midnight (Deluxe Edition),grunge,38,196884,0.64,0.64,-5.995,0.0291,0.0333,0.0275,0.241,0.437,108.018,0,High-Energy / Fast / Live,0,0
13CVd8J7Cdgks05wp6Vdgg,"Knugen, Silvia och jag",Eddie Meduza,Väg 13,swedish,38,234280,0.783,0.471,-8.005,0.0294,0.837,6.95e-05,0.0378,0.885,92.266,4,High-Energy / Dance-Party / Vocal-Heavy,1,-1
08kTa3SL9sV6Iy8KLKtGql,Kasoor,Prateek Kuhad,Kasoor,indian,70,197549,0.558,0.497,-7.175,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,1,Acoustic / Slow,0,0
5QtQFSdyZEl0w4iDxAyv76,Namo Namo,Amit Trivedi,Kedarnath,pop,71,322250,0.648,0.711,-6.216,0.0304,0.436,0.0,0.121,0.33,119.935,1,Acoustic / Slow,1,0
2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny;Jowell & Randy;Ñengo Flow,YHLQMDLG,latino,80,295176,0.607,0.829,-4.074,0.379,0.0103,0.0,0.107,0.685,96.172,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5sP7Jb0FBF2fatb1CZ3zpa,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,german,12,505200,0.339,0.429,-15.441,0.0472,0.159,0.903,0.109,0.238,171.495,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,The Who,My Generation (Stereo Version),psych-rock,65,198706,0.412,0.782,-9.186,0.058,0.308,0.00822,0.0775,0.705,96.732,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5CWqahxkgdxav7Exsx6qZ9,Fever,Elikem Kofi,Highly Confidential,afrobeat,17,200124,0.766,0.696,-7.859,0.128,0.0988,4.73e-05,0.557,0.521,107.977,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
7mfP36qnj3HhVwMJNLbyXF,The Little Christmas Tree - Remastered,Nat King Cole Trio,Chill Christmas Dinner,jazz,0,194973,0.303,0.11,-17.357,0.0313,0.812,6.65e-06,0.146,0.309,77.842,1,Acoustic / Slow,1,-1
42cgGYqUOW7uXiOlJ3Uk8j,Bua!,Kapten Röd;Promoe,Fläcken Som Aldrig Går Bort,dancehall,29,235354,0.622,0.712,-7.275,0.165,0.0201,0.0,0.169,0.563,77.389,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
16D5d14hKxxHkKX7M1aqJZ,Make Me Feel,Janelle Monáe,2Step - Pop R'n'B,soul,0,194230,0.859,0.413,-7.399,0.18,0.136,0.0,0.334,0.699,115.036,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,Pepas,reggaeton,86,287120,0.762,0.766,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3aawXLnJpcDVXCl1UUksAW,淘汰,Eason Chan,認了吧,mandopop,56,285000,0.512,0.551,-5.483,0.0295,0.192,0.0,0.302,0.206,117.978,1,Acoustic / Slow,1,-1
4HyxYaIV98fUKeApfxHEHv,SEJODIOTO,KAROL G,Reggaeton Mix Perreito,reggae,2,181106,0.822,0.736,-3.969,0.15,0.157,0.000781,0.0748,0.679,175.93,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4bT2zLVv2T4GiK9q9KtI0v,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd;Hayley Williams,Clarity (Deluxe),german,65,217346,0.596,0.738,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961,0,High-Energy / Fast / Live,0,0
3UjUCLNMXAn20u17PJvYqI,"I Need Some Sleep - From ""Shrek 2"" Soundtrack",Eels,Christmas Vibes But Not Christmas Songs,alt-rock,0,148186,0.664,0.307,-10.14,0.0325,0.869,0.458,0.107,0.193,128.03,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
0Dsj4OiiWw4WkgbAkQaMY1,La Otra Parte de Ti - Complimenti,Jorge Muñiz,Sucesos Musicales (with María del Sol),r-n-b,45,228893,0.766,0.555,-11.37,0.0342,0.491,0.0,0.0503,0.806,120.062,4,High-Energy / Dance-Party / Vocal-Heavy,1,-1
1qp5TjkJT3k1wkA2lR0BSG,Dumpster Graves,Omar S,Thank You for Letting Me Be Myself,detroit-techno,9,292217,0.786,0.714,-10.344,0.0595,0.000726,0.908,0.101,0.269,119.956,2,High-Energy / Instrumental / Melancholic / Fast,0,2
2ViaeF07UM7J2zeIoJePAQ,I Live My Life For You,Firehouse,3,hard-rock,52,264653,0.471,0.497,-8.923,0.0282,0.0236,0.0,0.0874,0.349,141.834,1,Acoustic / Slow,1,0
0x26yM2rrvtoHGRXXzppx3,サンサーラ,Takehara Pistol,リョウメンシダ/サンサーラ,acoustic,34,331984,0.45,0.183,-9.003,0.0309,0.762,3.41e-06,0.11,0.219,61.192,1,Acoustic / Slow,1,0
4XOevOLI1X5MDcd2UIo6KZ,Bishakto Manush,Fossils,Fossils,indie,43,267468,0.393,0.639,-10.671,0.0367,0.187,2.12e-06,0.366,0.335,136.551,1,Acoustic / Slow,1,-1
4RGuk6QPx9FsguioVwsVXl,The Eyes of Death,Off With Their Heads,Won't Be Missed,power-pop,25,162288,0.606,0.657,-5.426,0.0273,0.35,0.0,0.0932,0.814,94.98,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4E7B45OimTovLiETRzSBly,Smooth Criminal (Glee Cast Version) (feat. 2CELLOS),Glee Cast;2CELLOS,"Glee: The Music, The Complete Season Three",club,55,214680,0.756,0.814,-6.111,0.0436,0.634,0.00068,0.161,0.905,135.045,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5FAx0Ro2QOrzA83AFQVHT3,Frightened Teeth,Avhath,Frightened Teeth,black-metal,21,130771,0.175,0.983,-4.698,0.121,8.78e-06,0.877,0.362,0.107,170.244,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
0210gFYpVnijFhx38qw4Zf,"Объединяйся, молодежь!",Владимир Бунчиков,Мы в жизнь идем (1936 - 1958),romance,0,180742,0.523,0.26,-18.286,0.0397,0.859,0.0,0.341,0.588,110.512,1,Acoustic / Slow,1,-1
0HWt1VRBM1b6beVmcjPxIH,More Than You Ever Know,Sultan + Shepard;Angela McCluskey,Indigo EP,progressive-house,49,296803,0.629,0.739,-7.014,0.0357,0.0892,0.557,0.105,0.0674,121.984,2,High-Energy / Instrumental / Melancholic / Fast,0,3
